x,y,recv_pwr0,recv_pwr1,recv_pwr2
20.5,84.5,-159.117,-46.1693,-263.198
20.5,85.5,-159.942,-46.1327,-263.463
20.5,86.5,-160.689,-46.0981,-263.665
20.5,87.5,-161.372,-46.0656,-263.818
20.5,88.5,-162,-46.0352,-263.93
20.5,89.5,-162.582,-46.0069,-264.01
20.5,90.5,-163.124,-45.9808,-264.064
20.5,91.5,-163.631,-45.9569,-264.094
20.5,92.5,-164.106,-45.9353,-262.899
20.5,93.5,-164.555,-45.9161,-253.127
20.5,94.5,-164.979,-45.8991,-243.425
20.5,95.5,-165.382,-45.8845,-233.793
20.5,96.5,-165.764,-45.8724,-224.23
20.5,97.5,-166.129,-45.8626,-214.734
20.5,98.5,-166.477,-45.8553,-205.304
20.5,99.5,-166.811,-45.8503,-135.335
21.5,0.5,-51.3747,-91.8477,-289.86
21.5,1.5,-51.4258,-80.373,-289.892
21.5,2.5,-51.5277,-68.8408,-289.956
21.5,3.5,-51.6793,-57.249,-290.052
21.5,4.5,-37.1922,-51.4071,-267.057
21.5,5.5,-37.2813,-51.3411,-303.973
21.5,6.5,-37.3859,-51.2748,-304.179
21.5,7.5,-37.5047,-51.2082,-304.418
21.5,8.5,-37.6367,-51.1413,-304.692
21.5,9.5,-37.7806,-51.074,-304.999
21.5,10.5,-37.935,-51.0065,-305.341
21.5,11.5,-38.0988,-50.9387,-288.552
21.5,12.5,-38.2706,-50.8705,-236.654
21.5,13.5,-38.4495,-50.8021,-191.413
21.5,14.5,-38.6342,-50.7333,-151.902
21.5,15.5,-38.8237,-50.6643,-117.156
21.5,16.5,-39.0172,-50.5949,-48.5478
21.5,17.5,-39.2137,-50.5253,-48.5701
21.5,18.5,-39.4125,-50.4554,-48.5936
21.5,19.5,-39.613,-50.3852,-48.6183
21.5,20.5,-39.8144,-50.3147,-48.6442
21.5,21.5,-40.0163,-50.244,-48.6711
21.5,22.5,-40.2182,-50.1729,-48.6992
21.5,23.5,-40.4198,-50.1017,-48.7284
21.5,24.5,-40.6205,-50.0302,-48.7586
21.5,25.5,-40.8203,-49.9584,-48.7899
21.5,26.5,-41.0186,-49.8864,-48.8222
21.5,27.5,-41.2155,-49.8142,-48.8554
21.5,28.5,-41.4106,-49.7417,-48.8897
21.5,29.5,-41.6039,-49.669,-48.9248
21.5,30.5,-41.7952,-49.5962,-48.9609
21.5,31.5,-41.9844,-49.5231,-48.9979
21.5,32.5,-42.1714,-49.4499,-49.0358
21.5,33.5,-42.3562,-49.3765,-49.0744
21.5,34.5,-42.5387,-49.3029,-49.1139
21.5,35.5,-42.7188,-49.2292,-49.1542
21.5,36.5,-42.8967,-49.1554,-49.1953
21.5,37.5,-43.0722,-49.0814,-49.2371
21.5,38.5,-43.2453,-49.0074,-49.2796
21.5,39.5,-43.4161,-48.9333,-49.3228
21.5,40.5,-43.5846,-48.8591,-49.3667
21.5,41.5,-43.7508,-48.7849,-49.4112
21.5,42.5,-43.9146,-48.7107,-49.4563
21.5,43.5,-44.0762,-48.6364,-49.502
21.5,44.5,-44.2356,-48.5622,-49.5483
21.5,45.5,-44.3927,-48.4881,-49.5951
21.5,46.5,-44.5477,-48.414,-49.6425
21.5,47.5,-44.7005,-48.34,-49.6904
21.5,48.5,-44.8513,-48.2661,-49.7387
21.5,49.5,-44.9999,-48.1924,-49.7875
21.5,50.5,-45.1465,-48.1188,-49.8367
21.5,51.5,-45.2911,-48.0455,-49.8864
21.5,52.5,-45.4338,-47.9724,-49.9364
21.5,53.5,-45.5745,-47.8996,-49.9869
21.5,54.5,-45.7134,-47.8271,-50.0376
21.5,55.5,-45.8503,-47.755,-50.0888
21.5,56.5,-45.9855,-121.162,-50.1402
21.5,57.5,-46.1189,-132.146,-50.1919
21.5,58.5,-46.2506,-143.436,-50.244
21.5,59.5,-46.3806,-155.052,-50.2962
21.5,60.5,-46.5089,-167.015,-50.3488
21.5,61.5,-46.6355,-179.345,-50.4015
21.5,62.5,-46.7606,-192.059,-119.649
21.5,63.5,-46.8841,-198.637,-129.881
21.5,64.5,-47.006,-199.327,-134.074
21.5,65.5,-47.1265,-199.856,-134.13
21.5,66.5,-47.2455,-200.088,-134.182
21.5,67.5,-47.363,-199.735,-134.229
21.5,68.5,-47.4791,-198.037,-134.272
21.5,69.5,-47.5939,-191.413,-134.313
21.5,70.5,-52.8628,-142.686,-141.728
21.5,71.5,-63.2888,-123.31,-156.37
21.5,72.5,-73.6915,-102.9,-170.794
21.5,73.5,-84.0726,-81.3294,-185.011
21.5,74.5,-94.4332,-58.453,-199.031
21.5,75.5,-134.244,-46.4559,-243.179
21.5,76.5,-143.73,-46.4022,-251.953
21.5,77.5,-148.104,-46.3501,-255.639
21.5,78.5,-150.965,-46.2995,-257.833
21.5,79.5,-153.088,-46.2506,-259.308
21.5,80.5,-154.773,-46.2034,-260.364
21.5,81.5,-156.168,-46.1579,-261.148
21.5,82.5,-157.357,-46.1143,-261.743
21.5,83.5,-158.392,-46.0726,-262.201
21.5,84.5,-159.308,-46.0328,-262.556
21.5,85.5,-160.129,-45.995,-262.831
21.5,86.5,-160.872,-45.9593,-263.044
21.5,87.5,-161.551,-45.9257,-263.207
21.5,88.5,-162.175,-45.8943,-263.329
21.5,89.5,-162.753,-45.865,-263.419
21.5,90.5,-163.291,-45.8381,-263.482
21.5,91.5,-163.794,-45.8134,-260.834
21.5,92.5,-164.267,-45.7911,-250.976
21.5,93.5,-164.712,-45.7712,-241.188
21.5,94.5,-165.133,-45.7537,-231.47
21.5,95.5,-165.532,-45.7386,-221.819
21.5,96.5,-165.912,-45.726,-212.235
21.5,97.5,-166.273,-45.7159,-202.716
21.5,98.5,-166.619,-45.7083,-135.157
21.5,99.5,-166.95,-45.7032,-135.187
22.5,0.5,-61.3766,-91.6363,-279.86
22.5,1.5,-61.443,-80.2084,-279.891
22.5,2.5,-61.5754,-68.725,-279.954
22.5,3.5,-61.7728,-57.1838,-280.047
22.5,4.5,-62.0337,-51.3673,-274.04
22.5,5.5,-37.6529,-51.3007,-302.899
22.5,6.5,-37.749,-51.2338,-303.11
22.5,7.5,-37.8585,-51.1666,-303.356
22.5,8.5,-37.9803,-51.099,-303.636
22.5,9.5,-38.1134,-51.0311,-303.952
22.5,10.5,-38.2566,-50.9629,-304.301
22.5,11.5,-38.4089,-50.8944,-279.706
22.5,12.5,-38.5691,-50.8255,-228.488
22.5,13.5,-38.7363,-50.7563,-183.822
22.5,14.5,-38.9094,-50.6869,-144.802
22.5,15.5,-39.0875,-50.6171,-48.4207
22.5,16.5,-39.2698,-50.547,-48.4424
22.5,17.5,-39.4555,-50.4765,-48.4653
22.5,18.5,-39.6438,-50.4058,-48.4894
22.5,19.5,-39.834,-50.3348,-48.5147
22.5,20.5,-40.0257,-50.2635,-48.5412
22.5,21.5,-40.2182,-50.1919,-48.5688
22.5,22.5,-40.4112,-50.1201,-48.5975
22.5,23.5,-40.6042,-50.0479,-48.6274
22.5,24.5,-40.7968,-49.9755,-48.6583
22.5,25.5,-40.9887,-49.9028,-48.6903
22.5,26.5,-41.1797,-49.8299,-48.7233
22.5,27.5,-41.3696,-49.7567,-48.7574
22.5,28.5,-41.5581,-49.6833,-48.7924
22.5,29.5,-41.745,-49.6096,-48.8283
22.5,30.5,-41.9303,-49.5357,-48.8652
22.5,31.5,-42.1138,-49.4616,-48.903
22.5,32.5,-42.2955,-49.3873,-48.9417
22.5,33.5,-42.4751,-49.3129,-48.9812
22.5,34.5,-42.6528,-49.2382,-49.0216
22.5,35.5,-42.8284,-49.1634,-49.0628
22.5,36.5,-43.0019,-49.0884,-49.1047
22.5,37.5,-43.1733,-49.0133,-49.1473
22.5,38.5,-43.3425,-48.9381,-49.1907
22.5,39.5,-43.5096,-48.8628,-49.2348
22.5,40.5,-43.6746,-48.7874,-49.2796
22.5,41.5,-43.8374,-48.7119,-49.325
22.5,42.5,-43.9981,-48.6364,-49.371
22.5,43.5,-44.1566,-48.5609,-49.4176
22.5,44.5,-44.3131,-48.4854,-49.4648
22.5,45.5,-44.4676,-48.4099,-49.5126
22.5,46.5,-44.6199,-48.3344,-49.5608
22.5,47.5,-44.7703,-48.259,-49.6096
22.5,48.5,-44.9186,-48.1838,-49.6588
22.5,49.5,-45.065,-48.1086,-49.7085
22.5,50.5,-45.2095,-48.0336,-49.7587
22.5,51.5,-45.3521,-47.9588,-49.8092
22.5,52.5,-45.4928,-47.8843,-49.8602
22.5,53.5,-45.6316,-47.81,-49.9115
22.5,54.5,-45.7687,-47.7359,-49.9631
22.5,55.5,-45.904,-47.6622,-50.0151
22.5,56.5,-46.0375,-112.375,-50.0675
22.5,57.5,-46.1693,-123.299,-50.1201
22.5,58.5,-46.2995,-134.52,-50.1729
22.5,59.5,-46.428,-146.057,-50.2261
22.5,60.5,-46.555,-157.931,-50.2795
22.5,61.5,-46.6803,-170.16,-50.3331
22.5,62.5,-46.8041,-182.76,-127.501
22.5,63.5,-46.9264,-195.743,-133.756
22.5,64.5,-47.0472,-197.953,-133.822
22.5,65.5,-47.1665,-198.437,-133.882
22.5,66.5,-47.2844,-198.621,-133.938
22.5,67.5,-47.4009,-198.218,-133.989
22.5,68.5,-47.516,-196.467,-134.036
22.5,69.5,-47.6298,-189.787,-134.081
22.5,70.5,-52.9191,-141.263,-141.447
22.5,71.5,-63.3846,-122.133,-155.99
22.5,72.5,-73.8249,-101.992,-170.319
22.5,73.5,-84.2415,-80.7142,-184.445
22.5,74.5,-94.6359,-58.1575,-198.378
22.5,75.5,-134.491,-46.3304,-242.432
22.5,76.5,-143.971,-46.2751,-251.219
22.5,77.5,-148.339,-46.2214,-254.918
22.5,78.5,-151.195,-46.1693,-257.124
22.5,79.5,-153.312,-46.1189,-258.612
22.5,80.5,-154.992,-46.0703,-259.68
22.5,81.5,-156.382,-46.0234,-260.476
22.5,82.5,-157.566,-45.9784,-261.082
22.5,83.5,-158.596,-45.9353,-261.551
22.5,84.5,-159.507,-45.8943,-261.917
22.5,85.5,-160.323,-45.8553,-262.203
22.5,86.5,-161.062,-45.8184,-262.426
22.5,87.5,-161.737,-45.7836,-262.599
22.5,88.5,-162.357,-45.7511,-262.732
22.5,89.5,-162.931,-45.7209,-262.831
22.5,90.5,-163.466,-45.6931,-258.7
22.5,91.5,-163.965,-45.6676,-248.758
22.5,92.5,-164.434,-45.6445,-238.884
22.5,93.5,-164.876,-45.6239,-229.079
22.5,94.5,-165.293,-45.6058,-219.34
22.5,95.5,-165.689,-45.5902,-209.667
22.5,96.5,-166.066,-45.5771,-200.06
22.5,97.5,-166.425,-45.5667,-134.975
22.5,98.5,-166.767,-45.5588,-135.007
22.5,99.5,-167.095,-45.5536,-135.04
23.5,0.5,-71.3782,-91.4273,-269.86
23.5,1.5,-71.4572,-80.0459,-269.89
23.5,2.5,-71.6146,-68.6106,-269.951
23.5,3.5,-71.8496,-57.119,-270.042
23.5,4.5,-94.4319,-51.3279,-280.78
23.5,5.5,-38.0102,-51.2607,-301.67
23.5,6.5,-38.0988,-51.1932,-301.886
23.5,7.5,-38.1999,-51.1253,-302.138
23.5,8.5,-38.3126,-51.0571,-302.426
23.5,9.5,-38.436,-50.9885,-302.75
23.5,10.5,-38.5691,-50.9196,-303.108
23.5,11.5,-38.711,-50.8504,-270.856
23.5,12.5,-38.8606,-50.7808,-220.317
23.5,13.5,-39.0172,-50.7109,-176.225
23.5,14.5,-39.1796,-50.6407,-137.695
23.5,15.5,-39.3472,-50.5702,-48.3136
23.5,16.5,-39.5192,-50.4993,-48.3358
23.5,17.5,-39.6947,-50.4281,-48.3593
23.5,18.5,-39.8731,-50.3566,-48.384
23.5,19.5,-40.0537,-50.2848,-48.4099
23.5,20.5,-40.2361,-50.2126,-48.437
23.5,21.5,-40.4198,-50.1402,-48.4653
23.5,22.5,-40.6042,-50.0675,-48.4947
23.5,23.5,-40.7889,-49.9944,-48.5253
23.5,24.5,-40.9737,-49.9211,-48.557
23.5,25.5,-41.1581,-49.8475,-48.5897
23.5,26.5,-41.342,-49.7736,-48.6235
23.5,27.5,-41.525,-49.6995,-48.6583
23.5,28.5,-41.707,-49.625,-48.6941
23.5,29.5,-41.8878,-49.5504,-48.7309
23.5,30.5,-42.0672,-49.4755,-48.7687
23.5,31.5,-42.2451,-49.4003,-48.8073
23.5,32.5,-42.4215,-49.325,-48.8468
23.5,33.5,-42.5961,-49.2494,-48.8872
23.5,34.5,-42.769,-49.1737,-48.9285
23.5,35.5,-42.94,-49.0977,-48.9705
23.5,36.5,-43.1092,-49.0216,-49.0133
23.5,37.5,-43.2765,-48.9453,-49.0569
23.5,38.5,-43.4418,-48.8689,-49.1012
23.5,39.5,-43.6052,-48.7924,-49.1462
23.5,40.5,-43.7666,-48.7157,-49.1919
23.5,41.5,-43.9261,-48.639,-49.2382
23.5,42.5,-44.0836,-48.5622,-49.2852
23.5,43.5,-44.2392,-48.4854,-49.3327
23.5,44.5,-44.3927,-48.4085,-49.3808
23.5,45.5,-44.5444,-48.3317,-49.4295
23.5,46.5,-44.6942,-48.2548,-49.4787
23.5,47.5,-44.842,-48.178,-49.5284
23.5,48.5,-44.988,-48.1013,-49.5785
23.5,49.5,-45.1321,-48.0247,-49.6292
23.5,50.5,-45.2744,-47.9483,-49.6802
23.5,51.5,-45.4149,-47.872,-49.7317
23.5,52.5,-45.5536,-47.7959,-49.7835
23.5,53.5,-45.6905,-47.72,-49.8358
23.5,54.5,-45.8258,-47.6444,-49.8883
23.5,55.5,-45.9593,-47.5692,-49.9412
23.5,56.5,-46.0912,-47.4943,-49.9944
23.5,57.5,-46.2214,-114.344,-50.0479
23.5,58.5,-46.3501,-125.501,-50.1017
23.5,59.5,-46.4771,-136.964,-50.1557
23.5,60.5,-46.6027,-148.752,-50.2099
23.5,61.5,-46.7266,-160.885,-125.048
23.5,62.5,-46.8491,-173.378,-133.423
23.5,63.5,-46.9702,-186.239,-133.5
23.5,64.5,-47.0898,-196.583,-133.57
23.5,65.5,-47.2079,-197.022,-133.635
23.5,66.5,-47.3247,-197.159,-133.694
23.5,67.5,-47.4402,-196.705,-133.75
23.5,68.5,-47.5543,-194.9,-133.801
23.5,69.5,-47.6671,-188.164,-133.849
23.5,70.5,-52.9774,-139.844,-141.167
23.5,71.5,-63.4842,-120.959,-155.611
23.5,72.5,-73.9638,-101.085,-169.846
23.5,73.5,-84.4175,-80.0993,-183.881
23.5,74.5,-94.847,-57.8612,-197.727
23.5,75.5,-134.749,-46.2034,-241.688
23.5,76.5,-144.222,-46.1465,-250.489
23.5,77.5,-148.584,-46.0912,-254.201
23.5,78.5,-151.434,-46.0375,-256.42
23.5,79.5,-153.545,-45.9855,-257.919
23.5,80.5,-155.22,-45.9353,-258.999
23.5,81.5,-156.604,-45.887,-259.807
23.5,82.5,-157.783,-45.8405,-260.425
23.5,83.5,-158.809,-45.7961,-260.905
23.5,84.5,-159.715,-45.7537,-261.282
23.5,85.5,-160.526,-45.7134,-261.578
23.5,86.5,-161.261,-45.6752,-261.812
23.5,87.5,-161.931,-45.6393,-261.995
23.5,88.5,-162.547,-45.6058,-262.137
23.5,89.5,-163.117,-45.5745,-256.49
23.5,90.5,-163.648,-45.5457,-246.466
23.5,91.5,-164.143,-45.5193,-236.507
23.5,92.5,-164.608,-45.4954,-226.615
23.5,93.5,-165.047,-45.4741,-216.789
23.5,94.5,-165.461,-45.4553,-207.028
23.5,95.5,-165.853,-45.4392,-134.757
23.5,96.5,-166.227,-45.4257,-134.791
23.5,97.5,-166.582,-45.4149,-134.824
23.5,98.5,-166.922,-45.4067,-134.859
23.5,99.5,-167.247,-45.4013,-134.893
24.5,0.5,-81.3795,-91.2212,-259.86
24.5,1.5,-81.4688,-79.8854,-259.889
24.5,2.5,-81.6469,-68.4974,-259.948
24.5,3.5,-81.9129,-57.0551,-260.036
24.5,4.5,-103.794,-51.2888,-287.201
24.5,5.5,-38.3541,-51.221,-300.233
24.5,6.5,-38.436,-51.1529,-300.455
24.5,7.5,-38.5296,-51.0843,-300.714
24.5,8.5,-38.6342,-51.0155,-301.009
24.5,9.5,-38.7489,-50.9463,-301.341
24.5,10.5,-38.8729,-50.8767,-301.709
24.5,11.5,-39.0053,-50.8068,-262.002
24.5,12.5,-39.1453,-50.7365,-212.141
24.5,13.5,-39.2921,-50.6659,-168.622
24.5,14.5,-39.4448,-50.5949,-130.582
24.5,15.5,-39.6026,-50.5236,-48.2052
24.5,16.5,-39.7649,-50.452,-48.228
24.5,17.5,-39.9309,-50.38,-48.252
24.5,18.5,-40.1001,-50.3077,-48.2773
24.5,19.5,-40.2717,-50.235,-48.3039
24.5,20.5,-40.4454,-50.1621,-48.3317
24.5,21.5,-40.6205,-50.0888,-48.3606
24.5,22.5,-40.7968,-50.0151,-48.3908
24.5,23.5,-40.9737,-49.9412,-48.4221
24.5,24.5,-41.1509,-49.867,-48.4545
24.5,25.5,-41.3281,-49.7924,-48.4881
24.5,26.5,-41.505,-49.7176,-48.5226
24.5,27.5,-41.6814,-49.6425,-48.5583
24.5,28.5,-41.8571,-49.5671,-48.5949
24.5,29.5,-42.0319,-49.4914,-48.6326
24.5,30.5,-42.2056,-49.4155,-48.6711
24.5,31.5,-42.378,-49.3393,-48.7107
24.5,32.5,-42.5492,-49.2629,-48.7511
24.5,33.5,-42.7188,-49.1862,-48.7924
24.5,34.5,-42.887,-49.1093,-48.8345
24.5,35.5,-43.0535,-49.0322,-48.8775
24.5,36.5,-43.2184,-48.9549,-48.9212
24.5,37.5,-43.3816,-48.8775,-48.9657
24.5,38.5,-43.5431,-48.7998,-49.011
24.5,39.5,-43.7028,-48.7221,-49.0569
24.5,40.5,-43.8607,-48.6442,-49.1035
24.5,41.5,-44.0168,-48.5662,-49.1508
24.5,42.5,-44.1711,-48.4881,-49.1987
24.5,43.5,-44.3236,-48.4099,-49.2472
24.5,44.5,-44.4743,-48.3317,-49.2963
24.5,45.5,-44.6232,-48.2534,-49.3459
24.5,46.5,-44.7703,-48.1752,-49.396
24.5,47.5,-44.9156,-48.0969,-49.4467
24.5,48.5,-45.0591,-48.0188,-49.4978
24.5,49.5,-45.201,-47.9407,-49.5493
24.5,50.5,-45.341,-47.8627,-49.6013
24.5,51.5,-45.4794,-47.7849,-49.6537
24.5,52.5,-45.6161,-47.7072,-49.7065
24.5,53.5,-45.7511,-47.6298,-49.7597
24.5,54.5,-45.8845,-47.5526,-49.8132
24.5,55.5,-46.0163,-47.4757,-49.867
24.5,56.5,-46.1465,-47.3992,-49.9211
24.5,57.5,-46.2751,-47.323,-49.9755
24.5,58.5,-46.4022,-116.371,-50.0302
24.5,59.5,-46.5278,-127.765,-50.0851
24.5,60.5,-46.6519,-139.474,-122.518
24.5,61.5,-46.7745,-151.516,-133.072
24.5,62.5,-46.8956,-163.905,-133.162
24.5,63.5,-47.0154,-176.649,-133.244
24.5,64.5,-47.1338,-189.745,-133.319
24.5,65.5,-47.2508,-195.611,-133.388
24.5,66.5,-47.3665,-195.7,-133.451
24.5,67.5,-47.4808,-195.196,-133.511
24.5,68.5,-47.5939,-193.338,-133.566
24.5,69.5,-47.7056,-186.545,-133.618
24.5,70.5,-53.0379,-138.428,-140.887
24.5,71.5,-63.5877,-119.788,-155.234
24.5,72.5,-74.1078,-100.18,-169.375
24.5,73.5,-84.6002,-79.4847,-183.32
24.5,74.5,-95.0662,-57.5639,-197.08
24.5,75.5,-135.016,-46.0749,-240.948
24.5,76.5,-144.483,-46.0163,-249.763
24.5,77.5,-148.838,-45.9593,-253.487
24.5,78.5,-151.682,-45.904,-255.719
24.5,79.5,-153.787,-45.8503,-257.231
24.5,80.5,-155.456,-45.7986,-258.322
24.5,81.5,-156.835,-45.7486,-259.142
24.5,82.5,-158.009,-45.7007,-259.771
24.5,83.5,-159.029,-45.6548,-260.263
24.5,84.5,-159.931,-45.6109,-260.65
24.5,85.5,-160.737,-45.5693,-260.957
24.5,86.5,-161.467,-45.5299,-261.201
24.5,87.5,-162.133,-45.4928,-261.394
24.5,88.5,-162.745,-45.458,-254.199
24.5,89.5,-163.311,-45.4257,-244.095
24.5,90.5,-163.837,-45.3958,-234.053
24.5,91.5,-164.329,-45.3685,-224.076
24.5,92.5,-164.79,-45.3438,-214.162
24.5,93.5,-165.224,-45.3217,-204.312
24.5,94.5,-165.635,-45.3023,-134.566
24.5,95.5,-166.024,-45.2856,-134.602
24.5,96.5,-166.394,-45.2716,-134.638
24.5,97.5,-166.746,-45.2603,-134.674
24.5,98.5,-167.082,-45.2519,-134.71
24.5,99.5,-167.404,-45.2463,-134.747
25.5,0.5,-91.3805,-159.233,-249.86
25.5,1.5,-91.4784,-139.053,-249.888
25.5,2.5,-91.6735,-68.3856,-249.945
25.5,3.5,-91.965,-56.9917,-250.03
25.5,4.5,-113.124,-51.2501,-293.19
25.5,5.5,-38.6855,-51.1817,-298.504
25.5,6.5,-38.7614,-51.1129,-298.732
25.5,7.5,-38.8484,-51.0437,-298.998
25.5,8.5,-38.9456,-50.9742,-299.301
25.5,9.5,-39.0525,-50.9043,-299.642
25.5,10.5,-39.1682,-50.8341,-300.02
25.5,11.5,-39.2921,-50.7635,-253.143
25.5,12.5,-39.4233,-50.6925,-203.96
25.5,13.5,-39.5611,-50.6212,-161.013
25.5,14.5,-39.7048,-50.5495,-123.461
25.5,15.5,-39.8536,-50.4774,-48.0955
25.5,16.5,-40.0069,-50.405,-48.1188
25.5,17.5,-40.1641,-50.3322,-48.1435
25.5,18.5,-40.3246,-50.2591,-48.1694
25.5,19.5,-40.4877,-50.1856,-48.1966
25.5,20.5,-40.6531,-50.1118,-48.2251
25.5,21.5,-40.8203,-50.0376,-48.2548
25.5,22.5,-40.9887,-49.9631,-48.2857
25.5,23.5,-41.1581,-49.8883,-48.3178
25.5,24.5,-41.3281,-49.8132,-48.351
25.5,25.5,-41.4984,-49.7377,-48.3853
25.5,26.5,-41.6686,-49.6619,-48.4207
25.5,27.5,-41.8386,-49.5858,-48.4572
25.5,28.5,-42.0082,-49.5094,-48.4947
25.5,29.5,-42.1771,-49.4327,-48.5332
25.5,30.5,-42.3452,-49.3557,-48.5727
25.5,31.5,-42.5123,-49.2785,-48.6131
25.5,32.5,-42.6783,-49.201,-48.6545
25.5,33.5,-42.8431,-49.1232,-48.6967
25.5,34.5,-43.0066,-49.0452,-48.7398
25.5,35.5,-43.1687,-48.9669,-48.7837
25.5,36.5,-43.3294,-48.8885,-48.8283
25.5,37.5,-43.4885,-48.8098,-48.8738
25.5,38.5,-43.6461,-48.7309,-48.92
25.5,39.5,-43.8022,-48.6519,-48.9669
25.5,40.5,-43.9566,-48.5727,-49.0145
25.5,41.5,-44.1093,-48.4934,-49.0628
25.5,42.5,-44.2604,-48.414,-49.1116
25.5,43.5,-44.4099,-48.3344,-49.1611
25.5,44.5,-44.5576,-48.2548,-49.2111
25.5,45.5,-44.7037,-48.1752,-49.2617
25.5,46.5,-44.8482,-48.0955,-49.3129
25.5,47.5,-44.991,-48.0158,-49.3645
25.5,48.5,-45.1321,-47.9361,-49.4166
25.5,49.5,-45.2716,-47.8565,-49.4691
25.5,50.5,-45.4094,-47.777,-49.5221
25.5,51.5,-45.5457,-47.6976,-49.5754
25.5,52.5,-45.6803,-47.6184,-49.6292
25.5,53.5,-45.8134,-47.5394,-49.6833
25.5,54.5,-45.9449,-47.4605,-49.7377
25.5,55.5,-46.0749,-47.382,-49.7924
25.5,56.5,-46.2034,-47.3037,-49.8475
25.5,57.5,-46.3304,-47.2258,-49.9028
25.5,58.5,-46.4559,-47.1483,-49.9584
25.5,59.5,-46.5799,-118.453,-119.906
25.5,60.5,-46.7025,-130.088,-130.644
25.5,61.5,-46.8237,-142.044,-132.808
25.5,62.5,-46.9436,-154.334,-132.903
25.5,63.5,-47.062,-166.967,-132.989
25.5,64.5,-47.1792,-179.938,-133.068
25.5,65.5,-47.295,-193.215,-133.141
25.5,66.5,-47.4095,-194.245,-133.209
25.5,67.5,-47.5227,-193.691,-133.272
25.5,68.5,-47.6347,-191.779,-133.331
25.5,69.5,-47.7455,-184.93,-133.387
25.5,70.5,-53.1003,-137.017,-140.608
25.5,71.5,-63.6948,-118.62,-154.858
25.5,72.5,-74.2572,-99.2769,-168.906
25.5,73.5,-84.7895,-78.8705,-182.762
25.5,74.5,-95.2935,-57.2657,-196.437
25.5,75.5,-135.293,-45.9449,-240.212
25.5,76.5,-144.753,-45.8845,-249.039
25.5,77.5,-149.102,-45.8258,-252.777
25.5,78.5,-151.939,-45.7687,-255.021
25.5,79.5,-154.039,-45.7134,-256.545
25.5,80.5,-155.702,-45.6599,-257.649
25.5,81.5,-157.075,-45.6083,-258.48
25.5,82.5,-158.243,-45.5588,-259.121
25.5,83.5,-159.258,-45.5114,-259.624
25.5,84.5,-160.154,-45.4661,-260.022
25.5,85.5,-160.956,-45.423,-260.34
25.5,86.5,-161.681,-45.3822,-260.594
25.5,87.5,-162.342,-45.3438,-251.819
25.5,88.5,-162.949,-45.3078,-241.638
25.5,89.5,-163.511,-45.2744,-231.516
25.5,90.5,-164.033,-45.2435,-221.454
25.5,91.5,-164.521,-45.2152,-211.453
25.5,92.5,-164.978,-45.1896,-201.515
25.5,93.5,-165.409,-45.1667,-134.372
25.5,94.5,-165.816,-45.1465,-134.41
25.5,95.5,-166.201,-45.1292,-134.448
25.5,96.5,-166.567,-45.1147,-134.486
25.5,97.5,-166.916,-45.1031,-134.525
25.5,98.5,-167.249,-45.0943,-134.563
25.5,99.5,-167.568,-45.0885,-134.602
26.5,0.5,-101.381,-174.598,-239.86
26.5,1.5,-101.486,-155.139,-239.887
26.5,2.5,-101.695,-135.1,-239.942
26.5,3.5,-102.008,-114.646,-240.024
26.5,4.5,-122.424,-51.2118,-298.554
26.5,5.5,-39.0053,-51.1427,-296.336
26.5,6.5,-39.0759,-51.0733,-296.571
26.5,7.5,-39.1568,-51.0035,-296.843
26.5,8.5,-39.2475,-50.9333,-297.155
26.5,9.5,-39.3472,-50.8628,-297.505
26.5,10.5,-39.4555,-50.7919,-297.529
26.5,11.5,-39.5715,-50.7205,-244.279
26.5,12.5,-39.6947,-50.6489,-195.772
26.5,13.5,-39.8242,-50.5768,-153.398
26.5,14.5,-39.9596,-50.5043,-116.333
26.5,15.5,-40.1001,-50.4315,-47.9844
26.5,16.5,-40.2451,-50.3583,-48.0083
26.5,17.5,-40.394,-50.2848,-48.0336
26.5,18.5,-40.5463,-50.2108,-48.0602
26.5,19.5,-40.7015,-50.1365,-48.0882
26.5,20.5,-40.8591,-50.0619,-48.1174
26.5,21.5,-41.0186,-49.9869,-48.1478
26.5,22.5,-41.1797,-49.9115,-48.1795
26.5,23.5,-41.342,-49.8358,-48.2123
26.5,24.5,-41.505,-49.7597,-48.2464
26.5,25.5,-41.6686,-49.6833,-48.2815
26.5,26.5,-41.8325,-49.6065,-48.3178
26.5,27.5,-41.9963,-49.5294,-48.3551
26.5,28.5,-42.1599,-49.452,-48.3935
26.5,29.5,-42.3232,-49.3743,-48.4329
26.5,30.5,-42.4858,-49.2963,-48.4733
26.5,31.5,-42.6477,-49.2179,-48.5147
26.5,32.5,-42.8087,-49.1393,-48.557
26.5,33.5,-42.9687,-49.0604,-48.6001
26.5,34.5,-43.1276,-48.9812,-48.6442
26.5,35.5,-43.2853,-48.9018,-48.689
26.5,36.5,-43.4418,-48.8222,-48.7347
26.5,37.5,-43.597,-48.7423,-48.7812
26.5,38.5,-43.7508,-48.6622,-48.8283
26.5,39.5,-43.9031,-48.5819,-48.8763
26.5,40.5,-44.054,-48.5014,-48.9248
26.5,41.5,-44.2035,-48.4207,-48.9741
26.5,42.5,-44.3514,-48.34,-49.024
26.5,43.5,-44.4978,-48.259,-49.0744
26.5,44.5,-44.6426,-48.178,-49.1255
